type,label,original_text,processed_text
spam,1,বিশেষ অফার! পানীয় পণ্যে ২৫% পর্যন্ত ডিসকাউন্ট!,বিশেষ অফার! পানীয় পণ্যে <NUMBER> % পর্যন্ত ডিসকাউন্ট!
spam,1,আজকের স্পেশাল অফার! ফলমূলে ১০% ছাড়!,আজকের স্পেশাল অফার! ফলমূলে <NUMBER> % ছাড়!
spam,1,সাপ্তাহিক বাজারে আসুন এবং পান ৩০% ডিসকাউন্ট!,সাপ্তাহিক বাজারে আসুন এবং পান <NUMBER> % ডিসকাউন্ট!
spam,1,নতুন অফার! সব সবজিতে ২০% ছাড়!,নতুন অফার! সব সবজিতে <NUMBER> % ছাড়!
spam,1,বিশেষ অফার! গৃহস্থালি পণ্যে ১৫% পর্যন্ত ডিসকাউন্ট!,বিশেষ অফার! গৃহস্থালি পণ্যে <NUMBER> % পর্যন্ত ডিসকাউন্ট!
spam,1,সীমিত সময়ের জন্য! ফ্রোজেন ফুডে ৩০% ছাড়!,সীমিত সময়ের জন্য! ফ্রোজেন ফুডে <NUMBER> % ছাড়!
spam,1,বিশেষ ছাড়! ১০০০ টাকার কেনাকাটায় ৫০০ টাকা,বিশেষ ছাড়! <MONEY> র কেনাকাটায় <MONEY>
spam,1,"বারিতে বসেই মাসে ৫০,০০০ টাকা আয় করুন!",বারিতে বসেই মাসে <MONEY> আয় করুন!
spam,1,আপনার ঘরে বসেই প্রতি ঘন্টায় ৫০০ টাকা আয় করুন!,আপনার ঘরে বসেই প্রতি ঘন্টায় <MONEY> আয় করুন!
spam,1,"ফ্রি রেজিস্ট্রেশন, ঘরে বসে আয় করার সুযোগ!","ফ্রি রেজিস্ট্রেশন, ঘরে বসে আয় করার সুযোগ!"
spam,1,অনলাইনে কাজ করে ঘরে বসে আয় করুন!,অনলাইনে কাজ করে ঘরে বসে আয় করুন!
spam,1,"আপনার ফোন থেকেই আয় করুন, কোন অভিজ্ঞতা প্রয়োজন নেই!","আপনার ফোন থেকেই আয় করুন, কোন অভিজ্ঞতা প্রয়োজন নেই!"
spam,1,আপনার স্বপ্নের কাজ এখন ঘরে বসেই!,আপনার স্বপ্নের কাজ এখন ঘরে বসেই!
spam,1,ফ্রিল্যান্সিং করে ঘরে বসে আয় করুন!,ফ্রিল্যান্সিং করে ঘরে বসে আয় করুন!
spam,1,কোন বিনিয়োগ ছাড়াই ঘরে বসে আয়!,কোন বিনিয়োগ ছাড়াই ঘরে বসে আয়!
spam,1,বিশেষ অফার! ঘরে বসে আয় করার সেরা সুযোগ!,বিশেষ অফার! ঘরে বসে আয় করার সেরা সুযোগ!
spam,1,"আপনার নিজের বস হোন, ঘরে বসে কাজ করুন!","আপনার নিজের বস হোন, ঘরে বসে কাজ করুন!"
spam,1,ঘরে বসে ডাটা এন্ট্রি করে আয় করুন!,ঘরে বসে ডাটা এন্ট্রি করে আয় করুন!
spam,1,আপনার ল্যাপটপ থেকে আয় করুন!,আপনার ল্যাপটপ থেকে আয় করুন!
spam,1,অনলাইনে ঘরে বসে পার্ট-টাইম কাজ!,অনলাইনে ঘরে বসে পার্ট-টাইম কাজ!
spam,1,সরাসরি মোবাইল থেকে আয় করুন!,সরাসরি মোবাইল থেকে আয় করুন!
spam,1,আপনার সৃজনশীলতা দিয়ে ঘরে বসে আয় করুন!,আপনার সৃজনশীলতা দিয়ে ঘরে বসে আয় করুন!
spam,1,বিনিয়োগ ছাড়াই ঘরে বসে কাজের সুযোগ!,বিনিয়োগ ছাড়াই ঘরে বসে কাজের সুযোগ!
spam,1,ফ্রি ট্রেনিং এবং ঘরে বসে কাজের সুযোগ!,ফ্রি ট্রেনিং এবং ঘরে বসে কাজের সুযোগ!
spam,1,ফ্রিল্যান্সিং প্রজেক্টে ঘরে বসে আয় করুন!,ফ্রিল্যান্সিং প্রজেক্টে ঘরে বসে আয় করুন!
spam,1,আপনার কম্পিউটার থেকে ঘরে বসে আয় করুন!,আপনার কম্পিউটার থেকে ঘরে বসে আয় করুন!
spam,1,দৈনিক কাজের অফার! ঘরে বসে কাজ করুন!,দৈনিক কাজের অফার! ঘরে বসে কাজ করুন!
spam,1,ঘরে বসে পেইড সার্ভে পূরণ করে আয় করুন!,ঘরে বসে পেইড সার্ভে পূরণ করে আয় করুন!
spam,1,ব্লগিং করে ঘরে বসে আয় করুন!,ব্লগিং করে ঘরে বসে আয় করুন!
spam,1,অনলাইন মার্কেটিং করে ঘরে বসে আয় করুন!,অনলাইন মার্কেটিং করে ঘরে বসে আয় করুন!
spam,1,ইউটিউব ভিডিও দেখে ঘরে বসে আয়!,ইউটিউব ভিডিও দেখে ঘরে বসে আয়!
spam,1,আপনার দক্ষতা দিয়ে ঘরে বসে কাজ করুন!,আপনার দক্ষতা দিয়ে ঘরে বসে কাজ করুন!
spam,1,বারিতে বসেই পার্ট-টাইম কাজের সুযোগ!,বারিতে বসেই পার্ট-টাইম কাজের সুযোগ!
spam,1,ঘরে বসে সোশ্যাল মিডিয়া ম্যানেজমেন্ট করে আয়!,ঘরে বসে সোশ্যাল মিডিয়া ম্যানেজমেন্ট করে আয়!
spam,1,অনলাইনে শপিং করে ঘরে বসে আয় করুন!,অনলাইনে শপিং করে ঘরে বসে আয় করুন!
spam,1,মোবাইল অ্যাপ দিয়ে ঘরে বসে আয় করুন!,মোবাইল অ্যাপ দিয়ে ঘরে বসে আয় করুন!
spam,1,আপনার ফ্রি টাইমে ঘরে বসে কাজ করুন!,আপনার ফ্রি টাইমে ঘরে বসে কাজ করুন!
spam,1,বিশেষ ছাড়! ঘরে বসে আয় করার নতুন সুযোগ!,বিশেষ ছাড়! ঘরে বসে আয় করার নতুন সুযোগ!
